RreffOffset	RreffValue	RreffAbs	RreffAbsOhm	RcorrOffset	RcorrValue	RcorrAbs	RcorrAbsOhm	Time	TimeStamp	Data	DeltaRAbsOhm	ef
-303	90321	90624	0,01758334208	-86	84418	84504	0,01639590769	4786644	1503378253	22/8/17 05:04:13	-0,001187434383	0,433377
-235	90257	90492	0,01755773075	-99	84370	84469	0,01638911681	4790244	1503381853	22/8/17 06:04:13	-0,001168613936	0,433971
-193	90329	90522	0,0175635515	-7	84434	84441	0,0163836841	4793844	1503385453	22/8/17 07:04:13	-0,001179867399	0,433616
-221	90310	90531	0,01756529773	18	84383	84365	0,01636893819	4797444	1503389053	22/8/17 08:04:13	-0,001196359543	0,433095
-266	90243	90509	0,01756102917	-83	84432	84515	0,01639804197	4801044	1503392653	22/8/17 09:04:13	-0,001162987204	0,434149
-248	90268	90516	0,01756238735	-63	84423	84486	0,01639241524	4804644	1503396253	22/8/17 10:04:13	-0,001169972112	0,433928
-238	90345	90583	0,01757538704	27	84503	84476	0,01639047499	4808244	1503399853	22/8/17 11:04:13	-0,001184912055	0,433456
-265	90398	90663	0,01759090906	45	84537	84492	0,01639357939	4811844	1503403453	22/8/17 12:04:13	-0,001197329669	0,433065
-316	90356	90672	0,01759265529	-168	84479	84647	0,0164236533	4815444	1503407053	22/8/17 13:04:13	-0,001169001986	0,433959
-136	90799	90935	0,01764368392	80	84875	84795	0,01645236903	4819044	1503410653	22/8/17 14:04:13	-0,001191314887	0,433254
-79	90932	91011	0,01765842984	64	85061	84997	0,01649156213	4822644	1503414253	22/8/17 15:04:13	-0,001166867709	0,434027
-84	91202	91286	0,01771178677	97	85253	85156	0,01652241214	4826244	1503417853	22/8/17 16:04:13	-0,001189374635	0,433315
-76	91362	91438	0,01774127861	65	85392	85327	0,01655559045	4829844	1503421453	22/8/17 17:04:13	-0,001185688156	0,433432
-161	91400	91561	0,01776514371	-129	85438	85567	0,01660215651	4833444	1503425053	22/8/17 18:04:13	-0,001162987204	0,434149
-268	91398	91666	0,01778551636	-227	85366	85593	0,01660720116	4837044	1503428653	22/8/17 19:04:13	-0,001178315197	0,433665
-28	91220	91248	0,01770441382	71	85229	85158	0,01652280019	4840644	1503432253	22/8/17 20:04:13	-0,001181613626	0,433560
-77	91287	91364	0,01772692074	107	85263	85156	0,01652241214	4844244	1503435853	22/8/17 21:04:13	-0,001204508603	0,432839
-77	91242	91319	0,01771818961	149	85314	85165	0,01652415837	4847844	1503439453	22/8/17 22:04:13	-0,00119403124	0,433169
-55	91117	91172	0,0176896679	242	85237	84995	0,01649117408	4851444	1503443053	22/8/17 23:04:13	-0,001198493821	0,433028
-134	91012	91146	0,01768462324	202	85182	84980	0,0164882637	4855044	1503446653	23/8/17 00:04:13	-0,001196359543	0,433095
-16	91029	91045	0,0176650267	195	85098	84903	0,01647332376	4858644	1503450253	23/8/17 01:04:13	-0,001191702938	0,433242
14	90979	90965	0,01764950468	171	85036	84865	0,0164659508	4862244	1503453853	23/8/17 02:04:13	-0,001183553878	0,433499
-105	90927	91032	0,01766250437	178	85068	84890	0,01647080143	4865844	1503457453	23/8/17 03:04:13	-0,001191702938	0,433242
7	90924	90917	0,01764019147	140	84973	84833	0,01645974199	4869444	1503461053	23/8/17 04:04:13	-0,001180449475	0,433597
-4	90837	90841	0,01762544555	223	85029	84806	0,01645450331	4873044	1503464653	23/8/17 05:04:13	-0,001170942239	0,433898
-43	90893	90936	0,01764387795	119	84984	84865	0,0164659508	4876644	1503468253	23/8/17 06:04:13	-0,001177927147	0,433677
-7	90854	90861	0,01762932605	157	85008	84851	0,01646323445	4880244	1503471853	23/8/17 07:04:13	-0,001166091608	0,434051
-62	90885	90947	0,01764601222	190	85007	84817	0,01645663759	4883844	1503475453	23/8/17 08:04:13	-0,001189374635	0,433315
-11	90842	90853	0,01762777385	218	84926	84708	0,01643548884	4887444	1503479053	23/8/17 09:04:13	-0,001192285013	0,433224
-44	90837	90881	0,01763320656	220	84952	84732	0,01644014544	4891044	1503482653	23/8/17 10:04:13	-0,001193061114	0,433199
-9	90748	90757	0,01760914743	214	85022	84808	0,01645489136	4894644	1503486253	23/8/17 11:04:13	-0,001154256069	0,434426
-13	90829	90842	0,01762563957	184	84941	84757	0,01644499607	4898244	1503489853	23/8/17 12:04:13	-0,0011806435	0,433591
-67	91037	91104	0,01767647418	96	85177	85081	0,01650786025	4901844	1503493453	23/8/17 13:04:13	-0,001168613936	0,433971
-38	91213	91251	0,01770499589	75	85221	85146	0,01652047189	4905444	1503497053	23/8/17 14:04:13	-0,001184524004	0,433469
-16	91541	91557	0,01776436761	125	85576	85451	0,01657964958	4909044	1503500653	23/8/17 15:04:13	-0,00118471803	0,433462
38	91977	91939	0,01783848525	176	85930	85754	0,01663843923	4912644	1503504253	23/8/17 16:04:13	-0,001200046022	0,432979
-193	91913	92106	0,01787088746	-73	85830	85903	0,01666734898	4916244	1503507853	23/8/17 17:04:13	-0,001203538476	0,432869
-253	92240	92493	0,01794597522	-168	86124	86292	0,0167428248	4919844	1503511453	23/8/17 18:04:13	-0,001203150426	0,432881
-112	92481	92593	0,01796537775	-13	86374	86387	0,01676125719	4923444	1503515053	23/8/17 19:04:13	-0,001204120552	0,432851
-167	92087	92254	0,01789960319	-47	85990	86037	0,01669334836	4927044	1503518653	23/8/17 20:04:13	-0,00120625483	0,432784
-251	91615	91866	0,01782432141	-40	85605	85645	0,01661729048	4930644	1503522253	23/8/17 21:04:13	-0,001207030931	0,432759
-133	91662	91795	0,01781054561	65	85654	85589	0,01660642506	4934244	1503525853	23/8/17 22:04:13	-0,001204120552	0,432851
-41	91551	91592	0,01777115849	110	85578	85468	0,01658294801	4937844	1503529453	23/8/17 23:04:13	-0,001188210484	0,433352
-196	91401	91597	0,01777212862	88	85512	85424	0,0165744109	4941444	1503533053	24/8/17 00:04:13	-0,00119771772	0,433052
-136	91291	91427	0,01773914433	48	85393	85345	0,01655908291	4945044	1503536653	24/8/17 01:04:13	-0,001180061424	0,433609
-49	91254	91303	0,0177150852	76	85372	85296	0,01654957567	4948644	1503540253	24/8/17 02:04:13	-0,001165509532	0,434070
-107	91185	91292	0,01771295093	79	85396	85317	0,0165536502	4952244	1503543853	24/8/17 03:04:13	-0,001159300725	0,434266
-97	91238	91335	0,01772129401	104	85388	85284	0,01654724737	4955844	1503547453	24/8/17 04:04:13	-0,001174046642	0,433800
-59	91217	91276	0,01770984652	144	85353	85209	0,01653269548	4959444	1503551053	24/8/17 05:04:13	-0,001177151046	0,433701
-166	91157	91323	0,01771896571	94	85334	85240	0,01653871026	4963044	1503554653	24/8/17 06:04:13	-0,001180255449	0,433603
-53	91210	91263	0,01770732419	144	85261	85117	0,01651484516	4966644	1503558253	24/8/17 07:04:13	-0,001192479039	0,433218
-43	91165	91208	0,01769665281	172	85281	85109	0,01651329295	4970244	1503561853	24/8/17 08:04:13	-0,001183359853	0,433505
-99	91180	91279	0,0177104286	131	85160	85029	0,01649777094	4973844	1503565453	24/8/17 09:04:13	-0,001212657662	0,432582
-101	91131	91232	0,01770130941	197	85231	85034	0,01649874106	4977444	1503569053	24/8/17 10:04:13	-0,00120256835	0,432900
-89	91091	91180	0,0176912201	188	85213	85025	0,01649699484	4981044	1503572653	24/8/17 11:04:13	-0,001194225266	0,433163
-101	91069	91170	0,01768927985	70	85232	85162	0,01652357629	4984644	1503576253	24/8/17 12:04:13	-0,001165703557	0,434063
-69	91343	91412	0,01773623395	155	85513	85358	0,01656160524	4988244	1503579853	24/8/17 13:04:13	-0,001174628718	0,433781
61	91697	91636	0,0177796956	193	85729	85536	0,01659614173	4991844	1503583453	24/8/17 14:04:13	-0,001183553878	0,433499
59	91919	91860	0,01782315725	266	86020	85754	0,01663843923	4995444	1503587053	24/8/17 15:04:13	-0,00118471803	0,433462
57	92242	92185	0,01788621545	144	86311	86167	0,01671857164	4999044	1503590653	24/8/17 16:04:13	-0,00116764381	0,434002
-91	92426	92517	0,01795063183	68	86475	86407	0,0167651377	5002644	1503594253	24/8/17 17:04:13	-0,00118549413	0,433438
-431	92643	93074	0,01805870388	-460	86477	86937	0,01686797107	5006244	1503597853	24/8/17 18:04:13	-0,001190732812	0,433273
-585	93084	93669	0,01817414889	-629	86830	87459	0,01696925224	5009844	1503601453	24/8/17 19:04:13	-0,001204896653	0,432826
-501	93148	93649	0,01817026838	-415	86938	87353	0,01694868556	5013444	1503605053	24/8/17 20:04:13	-0,001221582823	0,432302
-754	92670	93424	0,01812661271	-647	86487	87134	0,01690619404	5017044	1503608653	24/8/17 21:04:13	-0,001220418671	0,432338
-456	92855	93311	0,01810468786	-337	86721	87058	0,01689144812	5020644	1503612253	24/8/17 22:04:13	-0,001213239738	0,432564
-431	92224	92655	0,01797740731	-244	86172	86416	0,01676688392	5024244	1503615853	24/8/17 23:04:13	-0,001210523385	0,432649
-107	92220	92327	0,01791376704	109	86292	86183	0,01672167605	5027844	1503619453	25/8/17 00:04:13	-0,001192090988	0,433230
-76	92231	92307	0,01790988653	158	86277	86119	0,01670925843	5031444	1503623053	25/8/17 01:04:13	-0,001200628098	0,432961
-93	92155	92248	0,01789843904	91	86132	86041	0,01669412446	5035044	1503626653	25/8/17 02:04:13	-0,001204314577	0,432845
-79	92070	92149	0,01787923054	142	86088	85946	0,01667569207	5038644	1503630253	25/8/17 03:04:13	-0,001203538476	0,432869
-67	91985	92052	0,0178604101	169	86085	85916	0,01666987131	5042244	1503633853	25/8/17 04:04:13	-0,001190538786	0,433279
-7	91946	91953	0,0178412016	145	86029	85884	0,0166636625	5045844	1503637453	25/8/17 05:04:13	-0,001177539096	0,433689
-55	91859	91914	0,01783363462	136	85911	85775	0,01664251375	5049444	1503641053	25/8/17 06:04:13	-0,001191120862	0,433260
-73	91786	91859	0,01782296323	153	85870	85717	0,01663126029	5053044	1503644653	25/8/17 07:04:13	-0,001191702938	0,433242
-44	91796	91840	0,01781927675	161	85844	85683	0,01662466343	5056644	1503648253	25/8/17 08:04:13	-0,001194613316	0,433150
-8	91672	91680	0,01778823271	131	85860	85729	0,01663358859	5060244	1503651853	25/8/17 09:04:13	-0,00115464412	0,434414
-28	91773	91801	0,01781170977	181	85788	85607	0,01660991752	5063844	1503655453	25/8/17 10:04:13	-0,001201792249	0,432924
-82	91582	91664	0,01778512831	99	85703	85604	0,01660933544	5067444	1503659053	25/8/17 11:04:13	-0,001175792869	0,433744
-81	91644	91725	0,01779696385	148	85767	85619	0,01661224582	5071044	1503662653	25/8/17 12:04:13	-0,00118471803	0,433462
27	91950	91923	0,01783538084	158	85985	85827	0,01665260307	5074644	1503666253	25/8/17 13:04:13	-0,001182777777	0,433524
-142	91952	92094	0,01786855916	142	86024	85882	0,01666327445	5078244	1503669853	25/8/17 14:04:13	-0,001205284704	0,432814
55	92228	92173	0,01788388715	235	86244	86009	0,01668791566	5081844	1503673453	25/8/17 15:04:13	-0,001195971493	0,433107
0	92397	92397	0,0179273488	115	86448	86333	0,01675077983	5085444	1503677053	25/8/17 16:04:13	-0,00117656897	0,433720
-18	92632	92650	0,01797643718	140	86585	86445	0,01677251066	5089044	1503680653	25/8/17 17:04:13	-0,001203926527	0,432857
-289	92789	93078	0,01805947998	-176	86649	86825	0,01684624024	5092644	1503684253	25/8/17 18:04:13	-0,001213239738	0,432564
-540	92948	93488	0,01813903032	-380	86848	87228	0,01692443241	5096244	1503687853	25/8/17 19:04:13	-0,001214597914	0,432521
-599	93052	93651	0,01817065643	-486	86933	87419	0,01696149123	5099844	1503691453	25/8/17 20:04:13	-0,001209165208	0,432692
-459	93094	93553	0,01815164196	-422	86979	87401	0,01695799877	5103444	1503695053	25/8/17 21:04:13	-0,00119364319	0,433181
-185	93285	93470	0,01813553787	1	87190	87189	0,01691686542	5107044	1503698653	25/8/17 22:04:13	-0,001218672444	0,432393
-158	92977	93135	0,01807053942	134	86983	86849	0,01685089685	5110644	1503702253	25/8/17 23:04:13	-0,00121964257	0,432363
-141	92646	92787	0,01800301864	102	86646	86544	0,01679171915	5114244	1503705853	26/8/17 00:04:13	-0,001211299486	0,432625
-49	92464	92513	0,01794985573	84	86465	86381	0,01676009304	5117844	1503709453	26/8/17 01:04:13	-0,001189762685	0,433303
-71	92364	92435	0,01793472176	153	86417	86264	0,01673739209	5121444	1503713053	26/8/17 02:04:13	-0,001197329669	0,433065
-128	92267	92395	0,01792696075	87	86316	86229	0,01673060121	5125044	1503716653	26/8/17 03:04:13	-0,001196359543	0,433095
-94	92193	92287	0,01790600603	106	86238	86132	0,01671178076	5128644	1503720253	26/8/17 04:04:13	-0,001194225266	0,433163
-74	92135	92209	0,01789087206	73	86204	86131	0,01671158674	5132244	1503723853	26/8/17 05:04:13	-0,001179285323	0,433634
-109	92091	92200	0,01788912583	172	86105	85933	0,01667316974	5135844	1503727453	26/8/17 06:04:13	-0,001215956091	0,432479
-186	92077	92263	0,01790134942	77	86104	86027	0,01669140811	5139444	1503731053	26/8/17 07:04:13	-0,001209941309	0,432668
-122	92018	92140	0,01787748432	90	86070	85980	0,01668228893	5143044	1503734653	26/8/17 08:04:13	-0,001195195392	0,433132
-53	92034	92087	0,01786720098	167	86048	85881	0,01666308043	5146644	1503738253	26/8/17 09:04:13	-0,001204120552	0,432851
-122	91996	92118	0,01787321576	126	86013	85887	0,01666424458	5150244	1503741853	26/8/17 10:04:13	-0,001208971183	0,432698
-12	91924	91936	0,01783790317	191	85948	85757	0,0166390213	5153844	1503745453	26/8/17 11:04:13	-0,001198881871	0,433016
-78	91819	91897	0,01783033619	90	85991	85901	0,01666696093	5157444	1503749053	26/8/17 12:04:13	-0,001163375255	0,434137
-95	91836	91931	0,01783693305	154	86001	85847	0,01665648357	5161044	1503752653	26/8/17 13:04:13	-0,001180449475	0,433597
-64	91976	92040	0,0178580818	162	86044	85882	0,01666327445	5164644	1503756253	26/8/17 14:04:13	-0,001194807341	0,433144
28	92178	92150	0,01787942457	102	86175	86073	0,01670033327	5168244	1503759853	26/8/17 15:04:13	-0,001179091298	0,433640
-46	92365	92411	0,01793006515	139	86391	86252	0,01673506379	5171844	1503763453	26/8/17 16:04:13	-0,001195001367	0,433138
-61	92609	92670	0,01798031769	126	86653	86527	0,01678842072	5175444	1503767053	26/8/17 17:04:13	-0,001191896963	0,433236
-77	93148	93225	0,01808800169	79	87133	87054	0,01689067202	5179044	1503770653	26/8/17 18:04:13	-0,001197329669	0,433065
-75	93735	93810	0,01820150645	80	87652	87572	0,01699117709	5182644	1503774253	26/8/17 19:04:13	-0,001210329359	0,432655
-87	94211	94298	0,01829619076	47	88062	88015	0,01707713026	5186244	1503777853	26/8/17 20:04:13	-0,001219060495	0,432381
-122	94203	94325	0,01830142944	-57	88143	88200	0,01711302493	5189844	1503781453	26/8/17 21:04:13	-0,001188404509	0,433346
-137	94211	94348	0,01830589202	39	88008	87969	0,0170682051	5193444	1503785053	26/8/17 22:04:13	-0,001237686916	0,431797
-109	93582	93691	0,01817841744	132	87599	87467	0,01697080444	5197044	1503788653	26/8/17 23:04:13	-0,001207613006	0,432741
-37	93205	93242	0,01809130012	98	87188	87090	0,01689765693	5200644	1503792253	27/8/17 00:04:13	-0,00119364319	0,433181
-113	93057	93170	0,0180773303	89	87061	86972	0,01687476195	5204244	1503795853	27/8/17 01:04:13	-0,00120256835	0,432900
-49	92862	92911	0,01802707777	81	86858	86777	0,01683692703	5207844	1503799453	27/8/17 02:04:13	-0,001190150736	0,433291
-39	92697	92736	0,01799312335	100	86725	86625	0,0168074352	5211444	1503803053	27/8/17 03:04:13	-0,001185688156	0,433432
-69	92644	92713	0,01798866077	140	86653	86513	0,01678570437	5215044	1503806653	27/8/17 04:04:13	-0,001202956401	0,432887
-108	92575	92683	0,01798284002	157	86605	86448	0,01677309273	5218644	1503810253	27/8/17 05:04:13	-0,001209747284	0,432674
-110	92519	92629	0,01797236265	123	86416	86293	0,01674301882	5222244	1503813853	27/8/17 06:04:13	-0,001229343832	0,432058
-103	92409	92512	0,0179496617	57	86482	86425	0,01676863015	5225844	1503817453	27/8/17 07:04:13	-0,00118103155	0,433579
-119	92428	92547	0,01795645258	105	86486	86381	0,01676009304	5229444	1503821053	27/8/17 08:04:13	-0,001196359543	0,433095
-113	92349	92462	0,01793996044	106	86475	86369	0,01675776474	5233044	1503824653	27/8/17 09:04:13	-0,001182195702	0,433542
-159	92403	92562	0,01795936296	161	86338	86177	0,0167205119	5236644	1503828253	27/8/17 10:04:13	-0,001238851068	0,431760
-77	92311	92388	0,01792560257	203	86392	86189	0,0167228402	5240244	1503831853	27/8/17 11:04:13	-0,001202762376	0,432894
-81	92255	92336	0,01791551326	176	86341	86165	0,01671818359	5243844	1503835453	27/8/17 12:04:13	-0,001197329669	0,433065
-67	92300	92367	0,01792152804	136	86358	86222	0,01672924303	5247444	1503839053	27/8/17 13:04:13	-0,001192285013	0,433224
-55	92399	92454	0,01793840824	138	86378	86240	0,01673273548	5251044	1503842653	27/8/17 14:04:13	-0,001205672754	0,432802
-75	92552	92627	0,0179719746	129	86511	86382	0,01676028707	5254644	1503846253	27/8/17 15:04:13	-0,001211687536	0,432613
-46	92752	92798	0,01800515292	156	86758	86602	0,01680297262	5258244	1503849853	27/8/17 16:04:13	-0,0012021803	0,432912
-21	93041	93062	0,01805637558	129	86963	86834	0,01684798647	5261844	1503853453	27/8/17 17:04:13	-0,001208389107	0,432717
-46	93494	93540	0,01814911963	70	87416	87346	0,01694732738	5265444	1503857053	27/8/17 18:04:13	-0,001201792249	0,432924
-95	94038	94133	0,01826417659	83	87911	87828	0,01704084754	5269044	1503860653	27/8/17 19:04:13	-0,00122332905	0,432247
-102	94320	94422	0,01832024988	33	88207	88174	0,01710798027	5272644	1503864253	27/8/17 20:04:13	-0,001212269612	0,432594
-82	93903	93985	0,01823546086	114	87833	87719	0,01701969879	5276244	1503867853	27/8/17 21:04:13	-0,001215762066	0,432485
-58	93588	93646	0,01816968631	104	87495	87391	0,01695605852	5279844	1503871453	27/8/17 22:04:13	-0,001213627788	0,432552
-91	93327	93418	0,01812544856	129	87257	87128	0,01690502989	5283444	1503875053	27/8/17 23:04:13	-0,001220418671	0,432338
-33	93066	93099	0,01806355451	114	87105	86991	0,01687844843	5287044	1503878653	28/8/17 00:04:13	-0,00118510608	0,433450
-77	93000	93077	0,01805928595	73	86955	86882	0,01685729968	5290644	1503882253	28/8/17 01:04:13	-0,001201986275	0,432918
-76	92902	92978	0,01804007746	106	86931	86825	0,01684624024	5294244	1503885853	28/8/17 02:04:13	-0,001193837215	0,433175
-25	92775	92800	0,01800554097	150	86806	86656	0,01681344998	5297844	1503889453	28/8/17 03:04:13	-0,001192090988	0,433230
-67	92691	92758	0,01799739191	83	86782	86699	0,01682179306	5301444	1503893053	28/8/17 04:04:13	-0,001175598844	0,433750
-62	92671	92733	0,01799254128	68	86698	86630	0,01680840532	5305044	1503896653	28/8/17 05:04:13	-0,001184135954	0,433481
-76	92622	92698	0,01798575039	140	86683	86543	0,01679152513	5308644	1503900253	28/8/17 06:04:13	-0,001194225266	0,433163
-91	92593	92684	0,01798303404	151	86605	86454	0,01677425688	5312244	1503903853	28/8/17 07:04:13	-0,001208777158	0,432704
-106	92472	92578	0,01796246737	99	86589	86490	0,01678124179	5315844	1503907453	28/8/17 08:04:13	-0,001181225576	0,433573
-71	92523	92594	0,01796557177	116	86489	86373	0,01675854084	5319444	1503911053	28/8/17 09:04:13	-0,001207030931	0,432759
-71	92510	92581	0,01796304944	137	86514	86377	0,01675931694	5323044	1503914653	28/8/17 10:04:13	-0,001203732502	0,432863
-137	92371	92508	0,0179488856	104	86459	86355	0,01675504839	5326644	1503918253	28/8/17 11:04:13	-0,001193837215	0,433175
-99	92351	92450	0,01793763214	154	86368	86214	0,01672769083	5330244	1503921853	28/8/17 12:04:13	-0,001209941309	0,432668
-121	92313	92434	0,01793452773	69	86383	86314	0,01674709335	5333844	1503925453	28/8/17 13:04:13	-0,001187434383	0,433377
-449	92258	92707	0,01798749662	-108	86151	86259	0,01673642196	5337444	1503929053	28/8/17 14:04:13	-0,001251074657	0,431378
-117	92484	92601	0,01796692995	-64	86459	86523	0,01678764462	5341044	1503932653	28/8/17 15:04:13	-0,001179285323	0,433634
25	93104	93079	0,01805967401	90	86991	86901	0,01686098616	5344644	1503936253	28/8/17 16:04:13	-0,001198687846	0,433022
-13	93427	93440	0,01812971711	94	87280	87186	0,01691628335	5348244	1503939853	28/8/17 17:04:13	-0,001213433763	0,432558
-156	93892	94048	0,01824768445	-34	87699	87733	0,01702241515	5351844	1503943453	28/8/17 18:04:13	-0,001225269302	0,432186
-205	94614	94819	0,0183972779	-255	88326	88581	0,01718694854	5355444	1503943454	28/8/17 18:04:14	-0,001210329359	0,432655
